Wall time,Step,Value
1701179033.39858,42,0.8698576092720032
1701179037.883286,45,0.8223026394844055
1701179076.773088,71,0.8355259895324707
1701179111.610407,94,0.8124353885650635
1701179210.766524,158,0.7587106823921204
1701179224.21796,167,0.7807251214981079
1701179320.342895,229,0.8409122824668884
1701179327.946463,234,0.8279035091400146
1701179359.612895,255,0.6923180818557739
1701179386.496321,273,0.798704981803894
1701179441.603009,308,0.7114943265914917
1701179444.626723,310,0.6623172760009766
1701179456.684625,318,0.6298397183418274
1701179614.718993,421,0.8194229602813721
1701179673.224671,460,0.6829397678375244
1701179694.159876,474,0.5726127624511719
1701179790.909216,536,0.6385611295700073
1701179831.383348,563,0.6044972538948059
1701179855.355622,579,0.7017934918403625
1701179865.858753,586,0.6408300399780273
1701179940.850799,634,0.6749788522720337
1701179960.353464,647,0.6259528398513794
1701179981.342166,661,0.7288865447044373
1701179996.30939,671,0.5210233330726624
1701180063.560316,714,0.5463994741439819
1701180075.543126,722,0.6662309765815735
1701180149.145512,771,0.6117832660675049
1701180170.125171,785,0.6232122182846069
1701180173.108289,787,0.5140190720558167
1701180198.515576,802,0.569907546043396
1701180207.497293,808,0.439677894115448
1701180249.822843,836,0.6014684438705444
1701180416.863909,945,0.4218096137046814
1701180455.923245,971,0.4351139962673187
1701180457.426891,972,0.5368594527244568
1701180509.851789,1005,0.48421818017959595
1701180523.406576,1014,0.4588727056980133
1701180596.984395,1063,0.45246222615242004
1701180601.507983,1066,0.400351345539093
1701180642.157755,1093,0.4747776687145233
1701180661.565035,1104,0.3430929183959961
1701180775.991945,1180,0.35893529653549194
1701180901.375539,1261,0.3208743631839752
1701180986.92227,1316,0.36269041895866394
1701180991.466551,1319,0.34125763177871704
1701181012.579349,1333,0.2134954035282135
1701181018.607414,1337,0.39921844005584717
1701181091.024597,1385,0.42333346605300903
1701181101.497521,1392,0.4192262887954712
1701181137.492528,1414,0.45084473490715027
1701181156.8508,1426,0.37166404724121094
1701181171.828082,1436,0.37511327862739563
1701181217.0629,1466,0.38939982652664185
1701181254.516605,1491,0.2878229320049286
1701181305.640328,1523,0.4958604872226715
1701181349.490654,1552,0.506443440914154
1701181373.529899,1568,0.35136714577674866
1701181397.583309,1584,0.3994711637496948
1701181432.067773,1605,0.3813818097114563
1701181484.911465,1640,0.4195191264152527
1701181561.515057,1691,0.38514578342437744
1701181591.42015,1709,0.3552311360836029
1701181605.009623,1718,0.2567295432090759
1701181626.144659,1732,0.36990994215011597
1701181629.147,1734,0.4637451767921448
1701181633.632803,1737,0.4372073709964752
1701181700.204447,1781,0.40191709995269775
1701181798.347101,1844,0.44984903931617737
1701181811.873147,1853,0.42669081687927246
1701181831.40524,1866,0.4237334132194519
1701181835.906188,1869,0.37048742175102234
1701181847.921959,1877,0.33280622959136963
1701181911.488202,1917,0.33260491490364075
1701181937.262038,1934,0.34957361221313477
1701181956.783554,1947,0.41378268599510193
1701182040.984721,2001,0.40966445207595825
1701182093.901081,2036,0.3533911406993866
1701182155.418361,2077,0.2707595229148865
1701182184.037607,2096,0.32188183069229126
1701182323.917756,2187,0.36174821853637695
1701182341.952581,2199,0.502216637134552
1701182362.671736,2211,0.4622085988521576
1701182392.798459,2231,0.35422858595848083
1701182400.260333,2236,0.36243271827697754
1701182401.756096,2237,0.3656039237976074
1701182431.874426,2257,0.33651378750801086
1701182439.348516,2262,0.3768501877784729
1701182509.939369,2307,0.4622533321380615
1701182528.044289,2319,0.33956378698349
1701182580.660392,2354,0.34092965722084045
1701182633.222582,2389,0.35437411069869995
1701182634.754837,2390,0.3307434320449829
1701182637.734331,2392,0.46014049649238586
1701182707.147971,2436,0.3262555003166199
1701182732.663412,2453,0.2974853217601776
1701182735.623946,2455,0.5076839923858643
1701182743.088904,2460,0.3848259150981903
1701182780.58537,2485,0.39227989315986633
1701182782.100102,2486,0.3329535722732544
1701182797.176339,2496,0.3049551546573639
1701182800.182195,2498,0.31232303380966187
1701182810.980323,2503,0.46391060948371887
1701182854.674718,2532,0.4203948974609375
1701182877.351217,2547,0.48431307077407837
1701182886.271574,2553,0.3676069676876068
1701183088.633833,2685,0.4837285876274109
