Wall time,Step,Value
1701930522.596064,19938,133879.0625
1701930581.924583,19971,106938.0546875
1701930624.977725,19995,112490.65625
1701930700.377832,20035,109862.4453125
1701930732.549881,20053,115350.890625
1701930743.235558,20059,106403.953125
1701930748.603883,20062,112806.3203125
1701930888.256643,20138,158119.671875
1701930890.037573,20139,135269.15625
1701930973.775711,20186,171082.671875
1701931032.747464,20217,139465.46875
1701931080.809014,20244,101379.828125
1701931086.243948,20247,126788.9765625
1701931095.115609,20252,148769.875
1701931226.752468,20323,140132.59375
1701931334.360429,20383,110015.609375
1701931440.466282,20440,142262.171875
1701931521.365318,20485,135569.6875
1701931598.874727,20526,138427.484375
1701931622.063747,20539,112454.3515625
1701931623.840877,20540,122328.8046875
1701931663.216888,20562,134691.65625
1701931692.074258,20578,95193.71875
1701931936.001023,20710,119270.8515625
1701932059.99017,20779,136669.78125
1701932065.362426,20782,109872.5
1701932067.182033,20783,99722.8984375
1701932156.753831,20831,121765.9921875
1701932199.705219,20855,134609.1875
1701932439.987727,20987,186581.5625
1701932610.237659,21080,124537.875
1701932728.855581,21144,185932.65625
1701932850.079711,21209,152548.859375
1701932891.80473,21232,144791.15625
1701933046.891973,21316,119758.21875
1701933052.33374,21319,140278.515625
1701933061.403076,21324,107428.9609375
1701933182.363077,21391,126176.0
1701933218.710238,21409,148325.75
1701933354.077326,21484,93707.4375
1701933428.293388,21523,128379.078125
1701933716.276358,21681,136076.75
1701933798.175143,21724,136656.828125
1701933925.875391,21795,160318.4375
1701933976.120912,21821,135000.9375
1701934013.85559,21842,147907.96875
1701934024.629283,21848,80164.390625
1701934315.219102,22006,84436.203125
1701934751.930518,22245,150629.015625
1701934836.211988,22292,117217.359375
1701934907.698755,22330,120818.5234375
1701934957.842803,22358,129476.5703125
1701935165.8118,22472,105584.90625
1701935232.19624,22507,131874.84375
1701935298.595531,22544,83848.640625
1701935465.38308,22635,132059.890625
1701935701.951249,22765,121849.9375
1701935840.25884,22840,171742.078125
1701936005.67769,22930,126499.5546875
1701936011.071084,22933,138120.5
1701936287.771541,23084,103277.0859375
1701936388.485758,23138,154777.0
1701936406.475644,23148,131121.75
1701936467.63797,23182,115977.0390625
1701936485.60853,23192,99823.015625
1701936536.460634,23218,112083.546875
1701936617.187642,23263,128341.3359375
1701936658.438619,23286,156368.46875
1701936796.965062,23361,140375.5
1701936831.162509,23380,115890.515625
1701936919.107291,23427,130011.5625
1701937125.508942,23540,127138.828125
1701937213.361558,23589,120696.890625
1701937362.780436,23670,108377.703125
1701937382.516369,23681,156131.25
1701937421.854142,23701,127887.328125
1701937552.529666,23774,128192.734375
1701937854.008115,23938,121224.828125
1701938110.029986,24079,148370.53125
1701938183.452472,24118,126526.71875
1701938235.266186,24147,138958.03125
1701938395.317829,24234,118274.2890625
1701938481.577099,24282,123591.078125
1701938485.16896,24284,169672.34375
1701938557.092669,24322,120780.234375
1701938598.323742,24345,148214.5
1701938729.425241,24416,130061.3203125
1701938986.337868,24557,121438.640625
1701939104.703595,24621,95768.171875
1701939283.915418,24719,118110.1875
1701939298.21535,24727,118128.0390625
1701939617.075686,24901,104369.2421875
1701939676.362112,24934,128061.0078125
1701939812.748871,25008,119027.6875
1701939883.290427,25047,71686.0390625
1701940040.96644,25133,86353.5234375
1701940221.74494,25231,134960.0625
1701940244.976791,25244,147822.515625
1701940261.130362,25253,120737.140625
1701940406.516164,25332,142953.6875
1701940513.024444,25391,148605.25
1701940724.860353,25505,142984.9375
1701940751.978739,25520,151901.84375
1701940893.962331,25599,138089.09375
1701941054.136856,25686,146553.046875
1701941288.139603,25812,120769.703125
1701941351.080254,25847,105627.796875
1701941487.740614,25921,119803.609375
1701941714.488721,26045,106061.0
1701941752.070507,26066,124507.265625
1701941797.032829,26091,101737.296875
1701941915.638995,26155,141119.5625
1701941940.75151,26169,132362.71875
1701942165.589609,26292,125270.515625
1701942189.283851,26303,162979.3125
1701942372.631687,26403,109748.828125
1701942493.26752,26470,106604.171875
1701942859.991859,26670,108311.109375
1701943091.720594,26797,111194.5625
1701943093.578209,26798,125791.53125
1701943149.584765,26827,157900.765625
1701943153.170462,26829,101669.03125
1701943335.006172,26928,147869.1875
1701943726.397216,27142,131900.59375
1701943737.163086,27148,84870.234375
1701943747.939053,27154,145689.15625
1701943755.065285,27158,142744.90625
1701943756.855316,27159,142219.4375
1701943967.668746,27274,144436.8125
1701944394.099055,27505,104818.8125
1701944574.804047,27603,110356.5
1701944592.739787,27613,102758.4375
1701944605.489549,27620,142592.640625
1701944637.883455,27638,134349.515625
1701944823.152275,27739,105649.015625
1701944981.173009,27825,120355.6484375
1701945148.175661,27916,126784.171875
1701945151.748062,27918,102723.453125
1701945209.321614,27950,138876.546875
1701945241.389452,27968,109258.8203125
1701945760.373734,28251,123851.1640625
1701945806.871911,28277,108129.0625
1701945889.257456,28321,100582.71875
1701946103.433464,28438,117648.703125
1701946126.681748,28451,134168.5625
1701946296.609615,28543,142384.75
1701946348.44432,28572,127791.8828125
1701946422.091103,28611,148774.3125
1701947077.718698,28970,128876.546875
1701947124.282173,28996,79642.9140625
1701947167.439096,29018,109683.9609375
1701947201.576711,29037,135044.46875
1701947246.356216,29062,180988.734375
1701947275.185221,29078,132902.5625
1701947296.850916,29090,121249.546875
1701947503.276578,29201,188228.15625
1701947614.77695,29263,109984.75
1701947996.627337,29471,101929.15625
1701948009.141685,29478,129381.3125
1701948025.331005,29487,111696.7109375
1701948118.79546,29537,134255.703125
1701948124.172248,29540,156470.03125
1701948161.891017,29561,124771.140625
1701948217.83279,29592,143971.046875
1701948255.82374,29611,126613.046875
1701948504.612742,29747,132568.828125
1701948656.541656,29828,133701.890625
1701948658.330395,29829,126998.234375
1701948975.667144,30000,154191.9375
1701948984.625827,30005,128264.5703125
1701949031.848845,30031,132783.234375
1701949114.662327,30077,121663.546875
1701949141.56488,30092,127108.71875
1701949293.487394,30174,129557.1015625
1701949423.054461,30243,129359.84375
1701949496.771038,30284,107423.1875
1701949577.985185,30327,108142.71875
1701949819.276138,30459,127920.25
1701949839.140777,30470,149198.5625
1701950027.35398,30572,102944.734375
1701950103.071795,30612,73296.0
1701950275.8774,30706,117741.484375
1701950301.172282,30720,165404.46875
1701950333.638111,30738,162017.484375
1701950910.427228,31052,123950.4921875
1701951009.585749,31105,150623.9375
1701951566.062861,31406,139646.140625
1701951632.990202,31443,183686.171875
1701952096.250753,31696,107836.75
1701952146.912764,31722,102953.21875
1701952306.463122,31808,111516.8125
1701952423.64074,31873,117190.734375
1701952436.233053,31880,127420.2578125
1701952450.611389,31888,120484.84375
1701952541.154649,31936,153408.5625
1701952557.329425,31945,153602.390625
1701952667.48839,32004,104878.40625
1701952691.094024,32017,133183.625
1701952977.626023,32174,109055.8671875
1701953041.055452,32207,142679.5
1701953116.971435,32249,146712.890625
1701953459.930302,32435,112371.0625
1701953633.907802,32529,141741.71875
1701953657.556073,32542,110825.6171875
1701953786.085362,32611,121650.578125
1701953869.098277,32657,131156.21875
1701953962.355753,32706,128530.375
1701954063.77723,32762,102938.671875
1701954308.350659,32894,134038.59375
1701954326.435385,32902,136577.25
1701954511.127265,33002,118339.03125
1701954532.760938,33014,140437.78125
1701954569.154254,33034,93381.1796875
1701954788.191914,33152,139099.921875
1701954842.632276,33179,134328.125
1701954846.261278,33181,142964.03125
1701955013.453175,33271,142712.34375
1701955144.020956,33341,128048.7109375
1701955192.787363,33368,85422.9453125
1701955205.483119,33375,142306.78125
1701955259.896182,33403,187124.171875
1701955511.550547,33539,115003.890625
1701955682.488892,33631,161396.84375
1701955862.373211,33728,115166.046875
1701955878.838,33737,102600.46875
1701955900.46635,33749,117033.6875
1701955934.88401,33768,98933.078125
