Wall time,Step,Value
1701948984.624831,30005,216751.578125
1701949031.847815,30031,216679.234375
1701949114.661334,30077,216544.34375
1701949141.563887,30092,216499.65625
1701949293.486331,30174,216261.5
1701949423.053521,30243,216062.375
1701949496.770058,30284,215940.578125
1701949577.984155,30327,215812.4375
1701949819.275181,30459,215424.390625
1701949839.139849,30470,215391.578125
1701950027.35304,30572,215079.359375
1701950103.070791,30612,214968.578125
1701950275.876468,30706,214700.34375
1701950301.171082,30720,214666.203125
1701950333.637134,30738,214613.640625
1701950910.426247,31052,213740.53125
1701951009.584792,31105,213602.53125
1701951566.061884,31406,212768.984375
1701951632.989071,31443,212667.765625
1701952096.249871,31696,211982.59375
1701952146.911858,31722,211912.890625
1701952306.462184,31808,211681.984375
1701952423.639826,31873,211512.671875
1701952436.232061,31880,211496.296875
1701952450.610474,31888,211471.375
1701952541.153692,31936,211338.78125
1701952557.328498,31945,211316.453125
1701952667.487424,32004,211170.421875
1701952691.092824,32017,211135.734375
1701952977.625098,32174,210744.109375
1701953041.054512,32207,210662.40625
1701953116.970474,32249,210558.53125
1701953459.929274,32435,210093.421875
1701953633.906826,32529,209854.109375
1701953657.555128,32542,209822.65625
1701953786.084421,32611,209653.34375
1701953869.097326,32657,209535.171875
1701953962.354772,32706,209411.359375
1701954063.776084,32762,209263.578125
1701954308.349672,32894,208948.65625
1701954326.434415,32902,208927.21875
1701954511.126222,33002,208675.609375
1701954532.760034,33014,208644.546875
1701954569.153292,33034,208591.875
1701954788.190935,33152,208298.875
1701954842.631229,33179,208233.625
1701954846.26033,33181,208229.734375
1701955013.452211,33271,208004.921875
1701955144.020047,33341,207844.109375
1701955192.786265,33368,207781.671875
1701955205.482122,33375,207764.046875
1701955259.895182,33403,207697.6875
1701955511.54957,33539,207354.421875
1701955682.487892,33631,207140.484375
1701955862.372238,33728,206915.921875
1701955878.836874,33737,206895.5625
1701955900.465419,33749,206870.375
1701955934.883037,33768,206824.1875
1701955965.818735,33785,206785.4375
1701956068.771029,33839,206655.359375
1701956090.571906,33851,206627.75
1701956135.927631,33876,206571.765625
1701956207.037633,33913,206482.578125
1701956398.745046,34017,206244.90625
1701956433.019568,34036,206200.390625
1701956445.505919,34043,206185.109375
1701956528.921,34089,206081.21875
1701956629.975167,34141,205959.1875
1701956635.390939,34144,205952.421875
1701957038.900642,34362,205448.71875
1701957077.033974,34383,205400.984375
1701957180.406803,34438,205283.046875
1701957341.016102,34525,205095.84375
1701957342.823724,34526,205093.9375
1701957411.479623,34564,205001.03125
1701957474.895714,34599,204922.578125
1701957494.844322,34608,204904.65625
1701957816.282943,34783,204508.921875
1701957992.815565,34878,204310.375
1701958366.283486,35079,203869.265625
1701958437.572087,35115,203794.140625
1701958549.759095,35177,203666.3125
1701958693.289105,35254,203510.75
1701958840.536864,35333,203344.59375
1701958878.739734,35354,203300.5625
1701958893.178722,35362,203284.4375
1701958916.896834,35375,203256.328125
1701958920.512669,35377,203252.640625
1701959114.996825,35481,203037.828125
1701959118.615425,35483,203032.34375
1701959279.599721,35570,202851.515625
1701959285.06848,35573,202846.0625
1701959652.96941,35771,202450.234375
1701959665.672592,35778,202435.296875
1701959789.006904,35844,202295.765625
1701959798.059989,35849,202283.609375
1701959990.164754,35953,202076.03125
1701960020.96836,35970,202042.5
1701960146.775605,36037,201910.640625
1701960183.047742,36057,201868.921875
1701960381.205469,36164,201646.953125
1701960506.435614,36231,201510.75
1701960533.471628,36246,201486.234375
1701960562.421676,36262,201453.625
1701960585.913594,36275,201428.640625
1701960654.684832,36310,201360.65625
1701960702.167797,36336,201304.078125
1701961133.633988,36569,200827.71875
1701961248.414104,36629,200703.609375
1701961302.851855,36659,200648.703125
1701961337.213343,36678,200608.1875
1701961502.154259,36767,200438.96875
1701961577.03447,36806,200357.40625
1701961584.300569,36810,200350.828125
1701961600.800353,36819,200335.828125
1701961656.721066,36850,200274.40625
1701961764.193231,36907,200166.34375
1701962033.936197,37053,199880.5625
1701962248.15936,37169,199658.859375
1701962312.020711,37202,199593.1875
1701962514.400444,37311,199386.890625
1701962781.092196,37455,199107.296875
1701962842.714909,37489,199038.40625
1701963356.88783,37764,198524.21875
1701963438.828692,37807,198455.8125
1701963565.153956,37876,198324.203125
1701964152.173017,38192,197744.109375
1701964256.157035,38247,197643.890625
1701964283.39983,38262,197615.65625
1701964473.849321,38365,197430.953125
1701964612.885698,38439,197293.46875
1701964641.758188,38455,197262.0625
1701964661.82527,38466,197240.25
1701964727.274506,38500,197176.9375
1701964872.968463,38580,197040.328125
1701964990.665643,38641,196938.046875
1701964992.466498,38642,196935.765625
1701965103.743975,38700,196840.734375
1701965140.350228,38720,196803.765625
1701965218.251788,38763,196726.3125
1701965361.584414,38840,196590.078125
1701965621.493562,38981,196341.25
1701965667.284801,39004,196303.46875
1701965669.0914,39005,196301.875
1701965919.666718,39141,196055.53125
1701966097.99155,39237,195896.1875
1701966204.848749,39296,195791.640625
1701966228.344604,39307,195774.75
1701966751.56577,39591,195291.875
1701966962.424594,39702,195097.640625
1701967013.146265,39730,195047.390625
1701967105.87179,39781,194957.890625
1701967286.938387,39878,194782.875
1701967346.765762,39909,194726.890625
1701967355.871626,39914,194719.734375
1701967386.934847,39931,194689.75
1701967552.290893,40020,194531.578125
1701967930.197383,40224,194193.59375
1701968061.513541,40296,194073.765625
1701968417.62508,40488,193750.953125
1701968443.742461,40500,193730.265625
1701968502.236417,40532,193678.953125
1701968552.763094,40560,193630.109375
1701968715.294163,40647,193489.765625
1701968733.539145,40657,193473.59375
1701968744.392285,40663,193464.515625
1701968751.669549,40667,193458.6875
1701968808.122427,40698,193409.5625
1701968815.643231,40700,193407.515625
1701968840.928803,40714,193383.453125
1701968851.853506,40720,193373.96875
1701968984.820976,40793,193258.625
1701969435.130563,41040,192862.5625
1701969595.61316,41128,192722.625
1701969641.485963,41154,192681.90625
1701969805.344804,41244,192536.265625
1701969853.286396,41271,192490.4375
1701969981.244615,41341,192385.078125
1701970105.54492,41409,192282.203125
1701970250.818339,41491,192161.640625
1701970339.103333,41539,192090.53125
1701970367.283991,41555,192069.21875
1701970773.532191,41780,191720.40625
1701970890.214681,41844,191621.234375
1701970938.070285,41871,191587.015625
1701971184.924678,42006,191381.796875
1701971197.436611,42013,191372.171875
1701971415.244923,42134,191180.734375
1701971457.68208,42158,191143.296875
1701971475.308783,42168,191127.828125
1701971499.957217,42182,191106.359375
1701971613.321817,42244,191017.015625
1701971784.749591,42339,190864.078125
1701971985.56596,42450,190700.1875
1701972017.301075,42468,190674.921875
1701972072.076429,42499,190629.53125
1701972272.371321,42608,190473.09375
1701972395.70175,42678,190375.375
1701972573.005441,42776,190234.65625
1701972854.562239,42931,190011.03125
1701972912.904138,42964,189961.859375
1701972942.835646,42981,189936.78125
1701973015.43844,43020,189878.734375
1701973478.772482,43278,189516.421875
1701973832.358669,43474,189235.3125
1701973914.007871,43518,189177.421875
1701973975.824063,43553,189128.859375
1701974028.915162,43583,189091.953125
1701974075.204341,43607,189058.921875
1701974131.78571,43639,189010.84375
1701974262.944979,43711,188907.671875
1701974310.576191,43738,188866.796875
1701974317.604712,43742,188861.265625
1701974344.047606,43757,188843.703125
1701974390.055775,43783,188805.65625
1701974433.337396,43805,188771.53125
1701974740.283292,43976,188539.765625
1701974747.382513,43980,188534.046875
1701974770.455035,43993,188513.796875
1701974917.871637,44073,188398.140625
1701974925.137955,44077,188392.78125
1701974994.155084,44113,188341.125
1701975156.597675,44200,188223.21875
1701975169.174331,44207,188214.140625
1701975249.024082,44251,188154.046875
1701975348.822015,44304,188082.359375
1701975419.610761,44343,188027.046875
1701975533.744835,44404,187942.296875
1701975714.364684,44501,187817.8125
1701975783.511267,44539,187764.9375
1701975867.15652,44585,187702.84375
1701975868.972261,44586,187701.375
1701975980.160034,44645,187625.078125
1701976134.297432,44729,187517.609375
1701976176.696861,44753,187484.71875
1701976267.922825,44802,187421.96875
1701976292.518603,44816,187402.78125
1701976559.081005,44964,187205.375
1701976612.143342,44994,187170.765625
1701976721.27179,45053,187092.515625
1701976815.528269,45104,187033.546875
1701977187.559412,45310,186771.234375
1701977203.385602,45319,186761.609375
1701977297.4039,45372,186699.84375
1701977544.920403,45507,186536.84375
1701977608.943548,45543,186491.40625
1701977818.368157,45658,186344.296875
1701978022.808581,45771,186200.265625
1701978147.283223,45839,186115.703125
1701978209.243193,45874,186068.1875
1701978485.308047,46024,185880.265625
1701978501.832267,46033,185869.578125
1701978550.944683,46060,185835.234375
1701978605.797656,46090,185803.046875
1701978672.0679,46124,185761.734375
1701978753.681411,46169,185709.5
1701978768.276415,46177,185700.03125
1701978822.891341,46205,185664.25
1701979032.756181,46318,185526.765625
1701979061.926381,46334,185507.890625
1701979174.407337,46396,185434.0625
1701979209.574024,46413,185412.328125
1701979366.054637,46499,185304.40625
1701979386.028715,46508,185291.75
1701979731.374376,46696,185063.265625
1701979829.88308,46748,185004.171875
1701980403.040269,47057,184640.796875
1701980664.262331,47198,184472.65625
1701980746.615829,47241,184424.96875
1701980842.855604,47294,184362.234375
1701980859.175045,47301,184354.09375
1701980895.676833,47321,184329.78125
1701980942.658694,47347,184301.6875
1701981109.332739,47437,184195.28125
