Wall time,Step,Value
1701648199.111165,3011,3038580.5
1701648239.351658,3038,3038037.75
1701648243.802648,3041,3037989.5
1701648330.089856,3099,3036314.0
1701648424.743641,3161,3035125.75
1701648476.72728,3196,3034416.0
1701648529.854374,3230,3033740.25
1701648550.621107,3244,3033438.0
1701648553.650866,3246,3033401.75
1701648555.124845,3247,3033376.75
1701648644.319776,3305,3032564.0
1701648749.751271,3376,3031283.25
1701648799.886539,3408,3030609.25
1701648860.843605,3449,3029633.0
1701648906.812154,3480,3028836.75
1701649091.482689,3600,3026255.0
1701649118.20769,3618,3025792.75
1701649121.191168,3620,3025801.75
1701649195.491598,3670,3024778.75
1701649281.912716,3726,3023328.0
1701649304.236931,3741,3022929.0
1701649381.595711,3793,3021930.5
1701649415.811231,3814,3021535.0
1701649426.302677,3821,3021255.25
1701649490.366687,3864,3020165.25
1701649588.321448,3928,3018435.25
1701649630.002089,3956,3017588.0
1701649671.611879,3984,3016781.5
1701649753.530636,4036,3015273.5
1701649846.309421,4098,3013707.75
1701649865.663592,4109,3013453.75
1701649974.040448,4182,3011096.5
1701649994.901241,4196,3010552.75
1701650006.485049,4202,3010286.75
1701650043.719137,4227,3009523.5
1701650051.163231,4232,3009354.0
1701650097.321263,4263,3008443.0
1701650160.95022,4304,3006970.5
1701650180.394383,4317,3006582.0
1701650183.365633,4319,3006507.75
1701650306.756823,4400,3003405.5
1701650443.849138,4492,2999955.25
1701650471.688577,4509,2999160.0
1701650503.073293,4530,2998078.25
1701650651.890848,4628,2994079.0
1701650705.490357,4664,2992612.25
1701650711.420849,4668,2992401.75
1701650723.254587,4676,2991967.75
1701650836.235704,4750,2988934.25
1701650892.615566,4788,2987596.75
1701650916.040064,4802,2986916.0
1701650972.748238,4840,2985254.5
1701650990.549605,4852,2984693.25
1701651052.957882,4894,2983043.25
1701651156.794282,4962,2980118.0
1701651170.157601,4971,2979793.0
1701651174.605805,4974,2979669.25
1701651290.467173,5050,2976206.25
1701651293.441412,5052,2976121.25
1701651376.061149,5106,2973772.5
1701651417.858843,5134,2972358.0
1701651518.37535,5200,2968914.5
1701651576.532163,5239,2966951.25
1701651713.059002,5329,2962120.75
1701651736.898186,5345,2961265.5
1701651757.767668,5359,2960492.25
1701651851.595192,5420,2957217.25
1701651884.459144,5442,2955959.25
1701651995.734212,5515,2951844.25
1701651998.802325,5517,2951744.75
1701652046.481188,5549,2949831.25
1701652102.966527,5587,2947437.25
1701652220.591988,5664,2942779.5
1701652242.940837,5679,2941833.75
1701652311.200708,5723,2939085.75
1701652440.83474,5808,2933294.5
1701652466.209391,5825,2932168.0
1701652470.716354,5828,2931928.0
1701652521.363894,5862,2929663.0
1701652524.342599,5864,2929571.75
1701652534.81899,5871,2929087.25
1701652591.084219,5907,2926500.25
1701652622.611667,5928,2925039.0
1701652658.591067,5952,2923356.75
1701652674.972117,5963,2922566.5
1701652715.407145,5990,2920779.5
1701652748.551132,6010,2919384.25
1701652917.2099,6121,2911110.0
1701652932.258046,6131,2910282.75
1701653006.892316,6181,2906500.25
1701653038.003601,6200,2904947.25
1701653057.458709,6213,2903879.75
1701653066.509549,6219,2903377.5
1701653086.119896,6232,2902415.75
1701653171.018956,6289,2897957.75
1701653208.441851,6312,2896117.0
1701653215.900437,6317,2895699.25
1701653251.817555,6341,2893657.75
1701653284.759449,6363,2891704.25
1701653304.10822,6376,2890616.0
1701653342.49888,6400,2888648.75
1701653486.330988,6496,2880514.0
1701653524.88293,6520,2878290.25
1701653605.582768,6574,2873684.25
1701653620.543932,6584,2872782.0
1701653651.810634,6603,2871097.5
1701653732.400425,6657,2866157.25
1701653790.656696,6696,2862590.0
1701653795.150865,6699,2862343.5
1701653815.69676,6711,2861285.25
1701653862.17999,6742,2858432.25
1701654020.276234,6846,2848782.75
1701654032.230209,6854,2847953.0
1701654054.531446,6869,2846593.5
1701654202.078594,6966,2837227.5
1701654240.989785,6992,2834562.25
1701654276.654818,7014,2832368.5
1701654417.212609,7106,2823189.0
1701654429.244744,7114,2822295.5
1701654490.572411,7155,2817999.75
1701654584.396948,7216,2811420.75
1701654630.786702,7247,2808251.0
1701654729.120556,7311,2801259.25
1701654756.300797,7329,2799356.75
1701654771.335651,7339,2798248.0
1701654772.830864,7340,2798138.5
1701654801.300394,7359,2796058.75
1701654835.706091,7382,2793496.5
1701654866.806525,7401,2791409.5
1701654940.114788,7450,2786110.75
1701654955.004705,7460,2785036.75
1701654959.465579,7463,2784684.25
1701654981.874856,7478,2782922.25
1701655033.790562,7511,2779132.25
1701655182.954,7609,2767816.75
1701655235.367602,7644,2763710.0
1701655299.635933,7687,2758595.25
1701655308.626288,7693,2757903.75
1701655411.696026,7760,2749823.75
1701655453.85836,7788,2746233.75
1701655468.904118,7798,2745055.0
1701655524.001697,7833,2740745.5
1701655626.929521,7900,2732350.0
1701655674.807814,7932,2728279.75
1701655762.699146,7991,2720783.0
1701655817.926695,8026,2716250.75
1701655834.427504,8037,2714859.0
1701655852.230926,8049,2713328.25
1701655877.425343,8066,2711184.75
1701656050.776247,8180,2696246.75
1701656105.900538,8215,2691573.0
1701656114.859929,8221,2690769.75
1701656217.808872,8290,2681436.25
1701656286.527767,8334,2675338.0
1701656329.95235,8363,2671304.5
1701656337.43882,8368,2670599.75
1701656350.790413,8377,2669358.5
1701656487.74079,8467,2656639.0
1701656492.226473,8470,2656220.5
1701656534.014679,8498,2652193.25
1701656551.470898,8508,2650720.5
1701656637.977681,8566,2642353.75
1701656693.171609,8601,2637365.25
1701656742.437319,8634,2632474.75
1701656743.93596,8635,2632335.5
1701656833.375875,8695,2623499.5
1701657023.183361,8819,2604653.25
1701657027.704041,8822,2604193.5
1701657111.347597,8878,2595569.5
